21:09:36.332906 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [S], seq 1089216513, win 42340, options [mss 1460,sackOK,TS val 4187308599 ecr 0,nop,wscale 9], length 0
21:09:36.338622 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [.], ack 802190598, win 83, options [nop,nop,TS val 4187308605 ecr 273790499], length 0
21:09:38.339738 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 269384:276624, ack 1, win 83, options [nop,nop,TS val 4187310606 ecr 273791506], length 7240
21:09:38.339907 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 276624:291104, ack 1, win 83, options [nop,nop,TS val 4187310606 ecr 273792505], length 14480
21:09:38.339996 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 291104:305584, ack 1, win 83, options [nop,nop,TS val 4187310606 ecr 273792505], length 14480
21:09:38.340135 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 305584:334544, ack 1, win 83, options [nop,nop,TS val 4187310607 ecr 273792505], length 28960
21:09:38.340227 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 334544:341784, ack 1, win 83, options [nop,nop,TS val 4187310607 ecr 273792505], length 7240
21:09:38.340299 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 341784:363504, ack 1, win 83, options [nop,nop,TS val 4187310607 ecr 273792505], length 21720
21:09:38.340446 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 363504:393216, ack 1, win 83, options [nop,nop,TS val 4187310607 ecr 273792506], length 29712
21:09:39.339542 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 393216:400456, ack 1, win 83, options [nop,nop,TS val 4187311606 ecr 273792506], length 7240
21:09:39.339716 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 400456:407696, ack 1, win 83, options [nop,nop,TS val 4187311606 ecr 273792506], length 7240
21:09:39.339879 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 407696:422176, ack 1, win 83, options [nop,nop,TS val 4187311606 ecr 273793505], length 14480
21:09:39.339965 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 422176:436656, ack 1, win 83, options [nop,nop,TS val 4187311606 ecr 273793505], length 14480
21:09:39.340101 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 436656:465616, ack 1, win 83, options [nop,nop,TS val 4187311607 ecr 273793505], length 28960
21:09:39.340190 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 465616:472856, ack 1, win 83, options [nop,nop,TS val 4187311607 ecr 273793505], length 7240
21:09:39.340260 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 472856:494576, ack 1, win 83, options [nop,nop,TS val 4187311607 ecr 273793505], length 21720
21:09:39.340402 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 494576:524288, ack 1, win 83, options [nop,nop,TS val 4187311607 ecr 273793506], length 29712
21:09:40.339545 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 524288:531528, ack 1, win 83, options [nop,nop,TS val 4187312606 ecr 273793506], length 7240
21:09:40.339713 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 531528:538768, ack 1, win 83, options [nop,nop,TS val 4187312606 ecr 273793506], length 7240
21:09:40.339876 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 538768:553248, ack 1, win 83, options [nop,nop,TS val 4187312606 ecr 273794505], length 14480
21:09:40.339962 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 553248:567728, ack 1, win 83, options [nop,nop,TS val 4187312606 ecr 273794505], length 14480
21:09:40.340095 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 567728:596688, ack 1, win 83, options [nop,nop,TS val 4187312607 ecr 273794505], length 28960
21:09:40.340184 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 596688:603928, ack 1, win 83, options [nop,nop,TS val 4187312607 ecr 273794505], length 7240
21:09:40.340253 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 603928:625648, ack 1, win 83, options [nop,nop,TS val 4187312607 ecr 273794505], length 21720
21:09:40.340395 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 625648:655360, ack 1, win 83, options [nop,nop,TS val 4187312607 ecr 273794506], length 29712
21:09:41.339540 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 655360:662600, ack 1, win 83, options [nop,nop,TS val 4187313606 ecr 273794506], length 7240
21:09:41.339718 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 662600:669840, ack 1, win 83, options [nop,nop,TS val 4187313606 ecr 273794506], length 7240
21:09:41.339886 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 669840:684320, ack 1, win 83, options [nop,nop,TS val 4187313606 ecr 273795505], length 14480
21:09:41.339974 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 684320:698800, ack 1, win 83, options [nop,nop,TS val 4187313606 ecr 273795505], length 14480
21:09:41.340111 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 698800:727760, ack 1, win 83, options [nop,nop,TS val 4187313607 ecr 273795505], length 28960
21:09:41.340201 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 727760:735000, ack 1, win 83, options [nop,nop,TS val 4187313607 ecr 273795505], length 7240
21:09:41.340273 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 735000:756720, ack 1, win 83, options [nop,nop,TS val 4187313607 ecr 273795505], length 21720
21:09:41.340418 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 756720:786432, ack 1, win 83, options [nop,nop,TS val 4187313607 ecr 273795506], length 29712
21:09:42.339536 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 786432:793672, ack 1, win 83, options [nop,nop,TS val 4187314606 ecr 273795506], length 7240
21:09:42.339708 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 793672:800912, ack 1, win 83, options [nop,nop,TS val 4187314606 ecr 273795506], length 7240
21:09:42.339875 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 800912:815392, ack 1, win 83, options [nop,nop,TS val 4187314606 ecr 273796505], length 14480
21:09:42.339962 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 815392:829872, ack 1, win 83, options [nop,nop,TS val 4187314606 ecr 273796505], length 14480
21:09:42.340099 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 829872:858832, ack 1, win 83, options [nop,nop,TS val 4187314607 ecr 273796505], length 28960
21:09:42.340189 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 858832:866072, ack 1, win 83, options [nop,nop,TS val 4187314607 ecr 273796505], length 7240
21:09:42.340261 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 866072:887792, ack 1, win 83, options [nop,nop,TS val 4187314607 ecr 273796505], length 21720
21:09:42.340407 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 887792:917504, ack 1, win 83, options [nop,nop,TS val 4187314607 ecr 273796506], length 29712
21:09:43.339541 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 917504:924744, ack 1, win 83, options [nop,nop,TS val 4187315606 ecr 273796506], length 7240
21:09:43.339717 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 924744:931984, ack 1, win 83, options [nop,nop,TS val 4187315606 ecr 273796506], length 7240
21:09:43.339909 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 931984:946464, ack 1, win 83, options [nop,nop,TS val 4187315606 ecr 273797505], length 14480
21:09:43.340017 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 946464:960944, ack 1, win 83, options [nop,nop,TS val 4187315606 ecr 273797505], length 14480
21:09:43.340156 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 960944:989904, ack 1, win 83, options [nop,nop,TS val 4187315607 ecr 273797505], length 28960
21:09:43.340250 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 989904:997144, ack 1, win 83, options [nop,nop,TS val 4187315607 ecr 273797505], length 7240
21:09:43.340323 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 997144:1018864, ack 1, win 83, options [nop,nop,TS val 4187315607 ecr 273797505], length 21720
21:09:43.340472 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1018864:1048576, ack 1, win 83, options [nop,nop,TS val 4187315607 ecr 273797506], length 29712
21:09:44.339594 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1048576:1055816, ack 1, win 83, options [nop,nop,TS val 4187316606 ecr 273797506], length 7240
21:09:44.339816 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1055816:1063056, ack 1, win 83, options [nop,nop,TS val 4187316606 ecr 273797506], length 7240
21:09:44.339980 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1063056:1077536, ack 1, win 83, options [nop,nop,TS val 4187316606 ecr 273798505], length 14480
21:09:44.340066 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1077536:1092016, ack 1, win 83, options [nop,nop,TS val 4187316606 ecr 273798505], length 14480
21:09:44.340200 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1092016:1113736, ack 1, win 83, options [nop,nop,TS val 4187316607 ecr 273798505], length 21720
21:09:44.340341 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1113736:1128216, ack 1, win 83, options [nop,nop,TS val 4187316607 ecr 273798506], length 14480
21:09:44.340427 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1128216:1149936, ack 1, win 83, options [nop,nop,TS val 4187316607 ecr 273798506], length 21720
21:09:44.340562 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1149936:1179648, ack 1, win 83, options [nop,nop,TS val 4187316607 ecr 273798506], length 29712
21:09:45.339547 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1179648:1186888, ack 1, win 83, options [nop,nop,TS val 4187317606 ecr 273798506], length 7240
21:09:45.339720 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1186888:1194128, ack 1, win 83, options [nop,nop,TS val 4187317606 ecr 273798506], length 7240
21:09:45.339884 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1194128:1208608, ack 1, win 83, options [nop,nop,TS val 4187317606 ecr 273799505], length 14480
21:09:45.339969 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1208608:1223088, ack 1, win 83, options [nop,nop,TS val 4187317606 ecr 273799505], length 14480
21:09:45.340103 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1223088:1252048, ack 1, win 83, options [nop,nop,TS val 4187317607 ecr 273799505], length 28960
21:09:45.340191 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1252048:1259288, ack 1, win 83, options [nop,nop,TS val 4187317607 ecr 273799505], length 7240
21:09:45.340261 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1259288:1281008, ack 1, win 83, options [nop,nop,TS val 4187317607 ecr 273799505], length 21720
21:09:45.340402 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1281008:1310720, ack 1, win 83, options [nop,nop,TS val 4187317607 ecr 273799506], length 29712
21:09:46.339544 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1310720:1317960, ack 1, win 83, options [nop,nop,TS val 4187318606 ecr 273799506], length 7240
21:09:46.339735 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1317960:1325200, ack 1, win 83, options [nop,nop,TS val 4187318606 ecr 273799506], length 7240
21:09:46.339936 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1325200:1339680, ack 1, win 83, options [nop,nop,TS val 4187318606 ecr 273800505], length 14480
21:09:46.340024 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1339680:1354160, ack 1, win 83, options [nop,nop,TS val 4187318606 ecr 273800505], length 14480
21:09:46.340173 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1354160:1375880, ack 1, win 83, options [nop,nop,TS val 4187318607 ecr 273800505], length 21720
21:09:46.340313 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1375880:1390360, ack 1, win 83, options [nop,nop,TS val 4187318607 ecr 273800506], length 14480
21:09:46.340399 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1390360:1412080, ack 1, win 83, options [nop,nop,TS val 4187318607 ecr 273800506], length 21720
21:09:46.340533 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1412080:1441792, ack 1, win 83, options [nop,nop,TS val 4187318607 ecr 273800506], length 29712
21:09:47.339547 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1441792:1449032, ack 1, win 83, options [nop,nop,TS val 4187319606 ecr 273800506], length 7240
21:09:47.339720 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1449032:1456272, ack 1, win 83, options [nop,nop,TS val 4187319606 ecr 273800506], length 7240
21:09:47.339884 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1456272:1470752, ack 1, win 83, options [nop,nop,TS val 4187319606 ecr 273801505], length 14480
21:09:47.339970 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1470752:1485232, ack 1, win 83, options [nop,nop,TS val 4187319606 ecr 273801505], length 14480
21:09:47.340106 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1485232:1514192, ack 1, win 83, options [nop,nop,TS val 4187319607 ecr 273801505], length 28960
21:09:47.340195 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1514192:1521432, ack 1, win 83, options [nop,nop,TS val 4187319607 ecr 273801505], length 7240
21:09:47.340265 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1521432:1543152, ack 1, win 83, options [nop,nop,TS val 4187319607 ecr 273801505], length 21720
21:09:47.340408 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1543152:1572864, ack 1, win 83, options [nop,nop,TS val 4187319607 ecr 273801506], length 29712
21:09:48.339541 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1572864:1580104, ack 1, win 83, options [nop,nop,TS val 4187320606 ecr 273801506], length 7240
21:09:48.339721 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1580104:1587344, ack 1, win 83, options [nop,nop,TS val 4187320606 ecr 273801506], length 7240
21:09:48.339890 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1587344:1601824, ack 1, win 83, options [nop,nop,TS val 4187320606 ecr 273802505], length 14480
21:09:48.339979 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1601824:1616304, ack 1, win 83, options [nop,nop,TS val 4187320606 ecr 273802505], length 14480
21:09:48.340117 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1616304:1645264, ack 1, win 83, options [nop,nop,TS val 4187320607 ecr 273802505], length 28960
21:09:48.340208 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1645264:1652504, ack 1, win 83, options [nop,nop,TS val 4187320607 ecr 273802505], length 7240
21:09:48.340281 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1652504:1674224, ack 1, win 83, options [nop,nop,TS val 4187320607 ecr 273802505], length 21720
21:09:48.340428 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1674224:1703936, ack 1, win 83, options [nop,nop,TS val 4187320607 ecr 273802506], length 29712
21:09:49.339544 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1703936:1711176, ack 1, win 83, options [nop,nop,TS val 4187321606 ecr 273802506], length 7240
21:09:49.339789 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1711176:1718416, ack 1, win 83, options [nop,nop,TS val 4187321606 ecr 273802506], length 7240
21:09:49.339953 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1718416:1732896, ack 1, win 83, options [nop,nop,TS val 4187321606 ecr 273803505], length 14480
21:09:49.340038 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1732896:1747376, ack 1, win 83, options [nop,nop,TS val 4187321606 ecr 273803505], length 14480
21:09:49.340171 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1747376:1769096, ack 1, win 83, options [nop,nop,TS val 4187321607 ecr 273803505], length 21720
21:09:49.340312 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1769096:1783576, ack 1, win 83, options [nop,nop,TS val 4187321607 ecr 273803506], length 14480
21:09:49.340397 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1783576:1805296, ack 1, win 83, options [nop,nop,TS val 4187321607 ecr 273803506], length 21720
21:09:49.340530 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1805296:1835008, ack 1, win 83, options [nop,nop,TS val 4187321607 ecr 273803506], length 29712
21:09:50.339538 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1835008:1842248, ack 1, win 83, options [nop,nop,TS val 4187322606 ecr 273803506], length 7240
21:09:50.339713 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1842248:1849488, ack 1, win 83, options [nop,nop,TS val 4187322606 ecr 273803506], length 7240
21:09:50.339879 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1849488:1863968, ack 1, win 83, options [nop,nop,TS val 4187322606 ecr 273804505], length 14480
21:09:50.339969 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1863968:1878448, ack 1, win 83, options [nop,nop,TS val 4187322606 ecr 273804505], length 14480
21:09:50.340107 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1878448:1907408, ack 1, win 83, options [nop,nop,TS val 4187322607 ecr 273804505], length 28960
21:09:50.340197 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1907408:1914648, ack 1, win 83, options [nop,nop,TS val 4187322607 ecr 273804505], length 7240
21:09:50.340269 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1914648:1936368, ack 1, win 83, options [nop,nop,TS val 4187322607 ecr 273804505], length 21720
21:09:50.340415 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1936368:1966080, ack 1, win 83, options [nop,nop,TS val 4187322607 ecr 273804506], length 29712
21:09:51.339548 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1966080:1973320, ack 1, win 83, options [nop,nop,TS val 4187323606 ecr 273804506], length 7240
21:09:51.339721 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1973320:1980560, ack 1, win 83, options [nop,nop,TS val 4187323606 ecr 273804506], length 7240
21:09:51.339885 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1980560:1995040, ack 1, win 83, options [nop,nop,TS val 4187323606 ecr 273805505], length 14480
21:09:51.339971 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 1995040:2009520, ack 1, win 83, options [nop,nop,TS val 4187323606 ecr 273805505], length 14480
21:09:51.340105 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2009520:2038480, ack 1, win 83, options [nop,nop,TS val 4187323607 ecr 273805505], length 28960
21:09:51.340194 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2038480:2045720, ack 1, win 83, options [nop,nop,TS val 4187323607 ecr 273805505], length 7240
21:09:51.340264 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2045720:2067440, ack 1, win 83, options [nop,nop,TS val 4187323607 ecr 273805505], length 21720
21:09:51.340406 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2067440:2097152, ack 1, win 83, options [nop,nop,TS val 4187323607 ecr 273805506], length 29712
21:09:52.339548 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2097152:2104392, ack 1, win 83, options [nop,nop,TS val 4187324606 ecr 273805506], length 7240
21:09:52.339720 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2104392:2111632, ack 1, win 83, options [nop,nop,TS val 4187324606 ecr 273805506], length 7240
21:09:52.339883 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2111632:2126112, ack 1, win 83, options [nop,nop,TS val 4187324606 ecr 273806505], length 14480
21:09:52.339968 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2126112:2140592, ack 1, win 83, options [nop,nop,TS val 4187324606 ecr 273806505], length 14480
21:09:52.340103 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2140592:2169552, ack 1, win 83, options [nop,nop,TS val 4187324607 ecr 273806505], length 28960
21:09:52.340191 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2169552:2176792, ack 1, win 83, options [nop,nop,TS val 4187324607 ecr 273806505], length 7240
21:09:52.340261 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2176792:2198512, ack 1, win 83, options [nop,nop,TS val 4187324607 ecr 273806505], length 21720
21:09:52.340403 IP 10.0.0.1.41646 > 10.0.0.3.5001: Flags [P.], seq 2198512:2228224, ack 1, win 83, options [nop,nop,TS val 4187324607 ecr 273806506], length 29712
